Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF7A-A549-Nt	NP_689753.2	SCFD2	24	24	24.00	1	11|13|0	0.00	0.00	0.00	0.00	0.00	-8.77	2.00	0.25
ORF7A-A549-Nt	NP_689775.2	CDCA2	3	3	3.00	1	32|26|0	0.00	0.00	0.00	0.00	0.00	-115.85	0.10	0.54
ORF7A-A549-Nt	NP_689926.1	STT3A	18	18	18.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	28.84	180.00	0.00
ORF7A-A549-Nt	NP_689929.2	PATL1	15	15	15.00	1	29|29|0	0.00	0.00	0.00	0.00	0.00	-84.54	0.52	0.54
ORF7A-A549-Nt	NP_699196.2	TAPT1	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.20	40.00	0.00
ORF7A-A549-Nt	NP_699205.1	LYSMD2	2	2	2.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-17.94	0.36	0.54
ORF7A-A549-Nt	NP_705833.3	CRYBG3	49	49	49.00	1	31|20|0	0.00	0.00	0.00	0.00	0.00	-23.80	1.92	0.41
ORF7A-A549-Nt	NP_775107.1	TRIM59	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.24	90.00	0.00
ORF7A-A549-Nt	NP_775741.1	MMGT1	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.57	60.00	0.00
ORF7A-A549-Nt	NP_775752.1	MISP	7	7	7.00	1	31|32|0	0.00	0.00	0.00	0.00	0.00	-114.11	0.22	0.54
ORF7A-A549-Nt	NP_775788.2	VKORC1L1	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF7A-A549-Nt	NP_775866.2	ANKRD52	3	3	3.00	1	11|10|0	0.00	0.00	0.00	0.00	0.00	-36.16	0.29	0.54
ORF7A-A549-Nt	NP_775918.2	RNF149	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.25	90.00	0.00
ORF7A-A549-Nt	NP_776152.1	PDZD8	30	30	30.00	1	0|2|0	1.00	1.00	1.00	1.00	1.00	16.81	30.00	0.00
ORF7A-A549-Nt	NP_776171.1	TTC9C	5	5	5.00	1	0|3|0	0.68	0.68	0.68	0.68	0.68	0.76	3.33	0.02
ORF7A-A549-Nt	NP_776186.2	RABL3	17	17	17.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	27.36	170.00	0.00
ORF7A-A549-Nt	NP_821158.2	GGT7	7	7	7.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	70.00	0.00
ORF7A-A549-Nt	NP_848604.3	STXBP4	5	5	5.00	1	13|10|0	0.00	0.00	0.00	0.00	0.00	-35.62	0.43	0.54
ORF7A-A549-Nt	NP_848927.2	MTDH	177	177	177.00	1	21|20|0	1.00	1.00	1.00	1.00	1.00	140.58	8.63	0.00
ORF7A-A549-Nt	NP_848934.1	GPAT4	29	29	29.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	44.97	290.00	0.00
ORF7A-A549-Nt	NP_849193.1	STT3B	90	90	90.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	132.22	900.00	0.00
ORF7A-A549-Nt	NP_853553.1	AUP1	117	117	117.00	1	4|4|0	1.00	1.00	1.00	1.00	1.00	137.99	29.25	0.00
ORF7A-A549-Nt	NP_861448.2	TMTC3	13	13	13.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	21.37	130.00	0.00
ORF7A-A549-Nt	NP_877435.2	WDR72	16	16	16.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	25.86	160.00	0.00
ORF7A-A549-Nt	NP_919223.1	HNRNPA3	2	2	2.00	1	3|10|0	0.00	0.00	0.00	0.00	0.00	-21.49	0.31	0.54
ORF7A-A549-Nt	NP_938148.1	GANAB	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF7A-A549-Nt	NP_955369.1	TMEM179B	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	50.00	0.00
ORF7A-A549-Nt	NP_998766.1	TMED8	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.24	90.00	0.00
ORF7A-A549-Nt	P00761	P00761	39	39	39.00	1	30|28|142	0.00	0.00	0.00	0.00	0.00	-260.07	0.45	0.54
ORF7A-A549-Nt	P02672	FGA	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.79	100.00	0.00
ORF7A-A549-Nt	P12763	AHSG	3	3	3.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-10.23	0.75	0.28
ORF7A-A549-Nt	Streptavidin	Streptavidin	139	139	139.00	1	227|110|44	0.00	0.00	0.00	0.00	0.00	-393.47	0.82	0.54
ORF7A-A549-Nt	TurboID	TurboID	359	359	359.00	1	398|1241|0	0.00	0.00	0.00	0.00	0.00	-inf	0.44	0.54
ORF7A-A549-Nt	ref	ORF7a	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF7A-A549-Nt	ENSEMBL:ENSBTAP00000016242	ENSEMBL:ENSBTAP00000016242	21	21	21.00	1	26|37|0	0.00	0.00	0.00	0.00	0.00	-82.52	0.67	0.54
ORF7A-A549-Nt	NP_001257328.1	TUBA1A	18	18	18.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	28.84	180.00	0.00
ORF7A-A549-Nt	NP_000038.2	ARSL	17	17	17.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	27.35	170.00	0.00
ORF7A-A549-Nt	NP_000167.1	NR3C1	19	19	19.00	1	32|30|0	0.00	0.00	0.00	0.00	0.00	-84.45	0.61	0.54
ORF7A-A549-Nt	NP_000217.2	KRT9	114	114	114.00	1	30|24|34	1.00	1.00	1.00	1.00	1.00	38.62	3.56	0.00
ORF7A-A549-Nt	NP_000215.1	KRT18	76	76	76.00	1	133|176|0	0.00	0.00	0.00	0.00	0.00	-457.13	0.49	0.54
ORF7A-A549-Nt	NP_000412.3	KRT10	57	57	57.00	1	92|16|139	0.00	0.00	0.00	0.00	0.00	-340.95	0.49	0.54
ORF7A-A549-Nt	NP_000517.2	KRT14	25	25	25.00	1	19|0|0	0.03	0.03	0.03	0.03	0.03	-3.49	2.63	0.13
ORF7A-A549-Nt	NP_005548.2	KRT16	23	23	23.00	1	17|0|0	0.07	0.07	0.07	0.07	0.07	-2.60	2.71	0.11
ORF7A-A549-Nt	NP_000262.2	NPC1	21	21	21.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	33.28	210.00	0.00
ORF7A-A549-Nt	NP_000267.2	OCRL	26	26	26.00	1	21|20|0	0.00	0.00	0.00	0.00	0.00	-35.10	1.27	0.46
ORF7A-A549-Nt	NP_000273.2	PCCA	225	225	225.00	1	106|142|396	0.00	0.00	0.00	0.00	0.00	-623.37	0.84	0.54
ORF7A-A549-Nt	NP_000373.1	ALDH3A2	38	38	38.00	1	4|6|0	1.00	1.00	1.00	1.00	1.00	28.28	7.60	0.00
ORF7A-A549-Nt	NP_000682.3	ALDH3A1	21	21	21.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-14.47	1.68	0.34
ORF7A-A549-Nt	NP_000383.1	ABCC2	7	7	7.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	12.13	70.00	0.00
ORF7A-A549-Nt	NP_000680.2	ALDH1A1	35	35	35.00	1	24|24|9	0.00	0.00	0.00	0.00	0.00	-34.68	1.46	0.46
ORF7A-A549-Nt	NP_000692.2	ATP1A1	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.27	40.00	0.00
ORF7A-A549-Nt	NP_000773.2	CYP24A1	6	6	6.00	1	0|2|0	0.92	0.92	0.92	0.92	0.92	2.45	6.00	0.01
ORF7A-A549-Nt	NP_000777.1	CYP51A1	55	55	55.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	82.37	550.00	0.00
ORF7A-A549-Nt	NP_000801.1	GABRA5	11	11	11.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	18.33	110.00	0.00
ORF7A-A549-Nt	NP_000810.1	GART	6	6	6.00	1	13|9|0	0.00	0.00	0.00	0.00	0.00	-31.55	0.55	0.54
ORF7A-A549-Nt	NP_000812.2	GGCX	20	20	20.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	31.79	200.00	0.00
ORF7A-A549-Nt	NP_000850.1	HMGCR	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.81	100.00	0.00
ORF7A-A549-Nt	NP_000958.1	RPL3	22	22	22.00	1	3|3|0	1.00	1.00	1.00	1.00	1.00	16.12	7.33	0.00
ORF7A-A549-Nt	NP_000968.2	RPL13	5	5	5.00	1	2|0|0	0.86	0.86	0.86	0.86	0.86	1.81	5.00	0.01
ORF7A-A549-Nt	NP_000996.2	RPS3	7	7	7.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	12.25	70.00	0.00
ORF7A-A549-Nt	NP_001001485.1	ATP2C1	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	50.00	0.00
ORF7A-A549-Nt	NP_001001924.1	MTUS1	5	5	5.00	1	50|64|0	0.00	0.00	0.00	0.00	0.00	-231.41	0.09	0.54
ORF7A-A549-Nt	NP_001002032.1	JPT1	12	12	12.00	1	15|18|0	0.00	0.00	0.00	0.00	0.00	-41.74	0.73	0.47
ORF7A-A549-Nt	NP_001002261.1	ZFYVE27	13	13	13.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	21.37	130.00	0.00
ORF7A-A549-Nt	NP_001003712.1	OSBPL8	42	42	42.00	1	0|3|0	1.00	1.00	1.00	1.00	1.00	14.07	28.00	0.00
ORF7A-A549-Nt	NP_001005373.1	LRSAM1	18	18	18.00	1	8|11|0	0.00	0.00	0.00	0.00	0.00	-8.35	1.89	0.24
ORF7A-A549-Nt	NP_001005464.1	H3C15	5	5	5.00	1	3|2|23	0.00	0.00	0.00	0.00	0.00	-40.41	0.38	0.54
ORF7A-A549-Nt	NP_060702.1	WASHC2A	5	5	5.00	1	43|36|0	0.00	0.00	0.00	0.00	0.00	-154.85	0.13	0.54
ORF7A-A549-Nt	NP_001008660.1	PICALM	11	11	11.00	1	19|17|0	0.00	0.00	0.00	0.00	0.00	-49.20	0.61	0.54
ORF7A-A549-Nt	NP_001009931.1	HRNR	8	8	8.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	13.68	80.00	0.00
ORF7A-A549-Nt	NP_001010989.1	HERPUD1	11	11	11.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	18.36	110.00	0.00
ORF7A-A549-Nt	NP_001011553.2	SEPTIN7	3	3	3.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-44.55	0.24	0.54
ORF7A-A549-Nt	NP_001012777.1	CTU2	4	4	4.00	1	11|13|0	0.00	0.00	0.00	0.00	0.00	-39.91	0.33	0.54
ORF7A-A549-Nt	NP_001014831.1	PAK4	6	6	6.00	1	9|10|0	0.00	0.00	0.00	0.00	0.00	-25.77	0.63	0.54
ORF7A-A549-Nt	NP_001017995.1	SH3PXD2B	4	4	4.00	1	14|10|0	0.00	0.00	0.00	0.00	0.00	-39.91	0.33	0.54
ORF7A-A549-Nt	NP_001018146.1	NME1-NME2	5	5	5.00	1	0|3|0	0.68	0.68	0.69	0.69	0.69	0.79	3.33	0.02
ORF7A-A549-Nt	NP_001019397.1	ARF1	9	9	9.00	1	2|4|0	0.79	0.79	0.80	0.80	0.80	1.36	3.00	0.01
ORF7A-A549-Nt	NP_001651.1	ARF4	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.27	90.00	0.00
ORF7A-A549-Nt	NP_001019770.1	H2BC18	10	10	10.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-9.01	1.54	0.26
ORF7A-A549-Nt	NP_001020527.2	ANO6	59	59	59.00	1	3|5|0	1.00	1.00	1.00	1.00	1.00	59.07	14.75	0.00
ORF7A-A549-Nt	NP_001025.1	RRM2	5	5	5.00	1	11|11|0	0.00	0.00	0.00	0.00	0.00	-33.59	0.45	0.54
ORF7A-A549-Nt	NP_001026884.3	INF2	62	62	62.00	1	15|14|0	1.00	1.00	1.00	1.00	1.00	28.83	4.28	0.00
ORF7A-A549-Nt	NP_001030022.1	RETREG1	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	50.00	0.00
ORF7A-A549-Nt	NP_001030312.2	SRA1	8	8	8.00	1	2|3|0	0.84	0.84	0.84	0.84	0.84	1.64	3.20	0.01
ORF7A-A549-Nt	NP_001032238.1	ACOT1	11	11	11.00	1	6|10|0	0.00	0.00	0.00	0.00	0.00	-12.79	1.38	0.32
ORF7A-A549-Nt	NP_001032671.2	SCD5	8	8	8.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	13.69	80.00	0.00
ORF7A-A549-Nt	NP_001032897.1	EIF3C	7	7	7.00	1	23|20|0	0.00	0.00	0.00	0.00	0.00	-71.95	0.33	0.54
ORF7A-A549-Nt	NP_001034760.1	YIF1B	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.20	40.00	0.00
ORF7A-A549-Nt	NP_001035546.1	RHBDD2	30	30	30.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	46.41	300.00	0.00
ORF7A-A549-Nt	NP_001035787.1	UEVLD	6	6	6.00	1	7|9|0	0.00	0.00	0.00	0.00	0.00	-20.11	0.75	0.39
ORF7A-A549-Nt	NP_001035807.1	H2AC19	4	4	4.00	1	3|4|0	0.00	0.00	0.00	0.00	0.00	-7.03	1.14	0.22
ORF7A-A549-Nt	NP_001035905.1	CAST	14	14	14.00	1	21|25|0	0.00	0.00	0.00	0.00	0.00	-62.94	0.61	0.54
ORF7A-A549-Nt	NP_001035932.1	MLPH	5	5	5.00	1	18|18|0	0.00	0.00	0.00	0.00	0.00	-62.40	0.28	0.54
ORF7A-A549-Nt	NP_001035982.1	DIAPH3	4	4	4.00	1	12|9|0	0.00	0.00	0.00	0.00	0.00	-33.77	0.38	0.54
ORF7A-A549-Nt	NP_001036041.1	RRBP1	120	120	120.00	1	8|8|0	1.00	1.00	1.00	1.00	1.00	119.98	15.00	0.00
ORF7A-A549-Nt	NP_001037.1	SLC12A2	69	69	69.00	1	0|3|0	1.00	1.00	1.00	1.00	1.00	22.43	46.00	0.00
ORF7A-A549-Nt	NP_001041675.1	CLCC1	45	45	45.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	68.05	450.00	0.00
ORF7A-A549-Nt	NP_001071158.1	ALG9	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF7A-A549-Nt	NP_001072989.1	KTN1	210	210	210.00	1	22|9|0	1.00	1.00	1.00	1.00	1.00	25.59	13.55	0.00
ORF7A-A549-Nt	NP_001073308.1	OCIAD1	3	3	3.00	1	6|4|0	0.00	0.00	0.00	0.00	0.00	-13.96	0.60	0.54
ORF7A-A549-Nt	NP_001074324.1	PXN	8	8	8.00	1	12|14|0	0.00	0.00	0.00	0.00	0.00	-35.49	0.62	0.54
ORF7A-A549-Nt	NP_001077422.1	THADA	84	84	84.00	1	50|37|0	0.00	0.00	0.00	0.00	0.00	-39.00	1.93	0.47
ORF7A-A549-Nt	NP_001078927.1	CTNND1	22	22	22.00	1	26|32|0	0.00	0.00	0.00	0.00	0.00	-71.49	0.76	0.51
ORF7A-A549-Nt	NP_001083.2	ABR	5	5	5.00	1	15|13|0	0.00	0.00	0.00	0.00	0.00	-45.78	0.36	0.54
ORF7A-A549-Nt	NP_001087240.1	TXNRD1	3	3	3.00	1	6|10|0	0.00	0.00	0.00	0.00	0.00	-25.84	0.38	0.54
ORF7A-A549-Nt	NP_001091081.1	GPR89A	19	19	19.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	30.32	190.00	0.00
ORF7A-A549-Nt	NP_001091674.1	HNRNPF	12	12	12.00	1	21|30|0	0.00	0.00	0.00	0.00	0.00	-76.67	0.47	0.54
ORF7A-A549-Nt	NP_001244222.1	HNRNPH1	5	5	5.00	1	8|8|0	0.00	0.00	0.00	0.00	0.00	-21.80	0.62	0.54
ORF7A-A549-Nt	NP_001092.1	ACTB	25	25	25.00	1	11|16|36	0.00	0.00	0.00	0.00	0.00	-54.86	0.96	0.50
ORF7A-A549-Nt	NP_001091.1	ACTA1	16	16	16.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	25.88	160.00	0.00
ORF7A-A549-Nt	NP_001092006.1	USP5	25	25	25.00	1	20|24|0	0.00	0.00	0.00	0.00	0.00	-41.80	1.14	0.48
ORF7A-A549-Nt	NP_001092086.1	C1orf43	12	12	12.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	19.86	120.00	0.00
ORF7A-A549-Nt	NP_001092257.1	BET1L	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.51	60.00	0.00
ORF7A-A549-Nt	NP_001092885.1	POM121C	13	13	13.00	1	3|2|0	1.00	1.00	1.00	1.00	1.00	7.22	5.20	0.00
ORF7A-A549-Nt	NP_001093095.1	MTFR1L	4	4	4.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-8.80	1.00	0.25
ORF7A-A549-Nt	NP_001093890.1	C21orf91	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF7A-A549-Nt	NP_001095896.1	TBC1D8	5	5	5.00	1	12|7|0	0.00	0.00	0.00	0.00	0.00	-27.63	0.53	0.54
ORF7A-A549-Nt	NP_001096137.1	PSMA4	7	7	7.00	1	7|11|0	0.00	0.00	0.00	0.00	0.00	-22.13	0.78	0.41
ORF7A-A549-Nt	NP_001096616.1	GIGYF2	18	18	18.00	1	39|31|0	0.00	0.00	0.00	0.00	0.00	-102.20	0.51	0.54
ORF7A-A549-Nt	NP_001104026.1	FLNA	155	155	155.00	1	328|381|0	0.00	0.00	0.00	0.00	0.00	-inf	0.44	0.54
ORF7A-A549-Nt	NP_001157789.1	FLNB	45	45	45.00	1	140|119|0	0.00	0.00	0.00	0.00	0.00	-426.42	0.35	0.54
ORF7A-A549-Nt	NP_001104547.1	EZR	81	81	81.00	1	61|68|0	0.00	0.00	0.00	0.00	0.00	-110.62	1.26	0.52
ORF7A-A549-Nt	NP_001106963.1	SEPTIN9	18	18	18.00	1	49|66|0	0.00	0.00	0.00	0.00	0.00	-193.97	0.31	0.54
ORF7A-A549-Nt	NP_001116314.1	NCOA7	6	6	6.00	1	18|17|0	0.00	0.00	0.00	0.00	0.00	-57.83	0.34	0.54
ORF7A-A549-Nt	NP_001120683.1	SHTN1	41	41	41.00	1	36|50|0	0.00	0.00	0.00	0.00	0.00	-92.28	0.95	0.52
ORF7A-A549-Nt	NP_001120716.1	LRRC8A	29	29	29.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	44.95	290.00	0.00
ORF7A-A549-Nt	NP_001120925.1	GSDME	9	9	9.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-28.15	0.78	0.43
ORF7A-A549-Nt	NP_001122404.1	CYP4F11	31	31	31.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	47.85	310.00	0.00
ORF7A-A549-Nt	NP_076433.3	CYP4F12	14	14	14.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	22.87	140.00	0.00
ORF7A-A549-Nt	NP_001123356.1	TEX264	34	34	34.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	52.22	340.00	0.00
ORF7A-A549-Nt	NP_001123478.1	GSPT1	62	62	62.00	1	52|73|0	0.00	0.00	0.00	0.00	0.00	-130.32	0.99	0.53
ORF7A-A549-Nt	NP_060564.2	GSPT2	34	34	34.00	1	32|50|0	0.00	0.00	0.00	0.00	0.00	-95.60	0.83	0.52
ORF7A-A549-Nt	NP_001123481.1	GEN1	7	7	7.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-35.50	0.56	0.54
ORF7A-A549-Nt	NP_001123525.2	EEF1D	13	13	13.00	1	23|25|0	0.00	0.00	0.00	0.00	0.00	-68.74	0.54	0.54
ORF7A-A549-Nt	NP_001123579.1	KLC1	18	18	18.00	1	31|22|0	0.00	0.00	0.00	0.00	0.00	-68.94	0.68	0.51
ORF7A-A549-Nt	NP_001123617.1	YAP1	8	8	8.00	1	27|32|0	0.00	0.00	0.00	0.00	0.00	-102.88	0.27	0.54
ORF7A-A549-Nt	NP_001123952.1	VRK2	98	98	98.00	1	3|0|0	1.00	1.00	1.00	1.00	1.00	31.18	65.33	0.00
ORF7A-A549-Nt	NP_001124396.2	TMEM201	12	12	12.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	19.86	120.00	0.00
ORF7A-A549-Nt	NP_001124437.1	SUN1	46	46	46.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	69.49	460.00	0.00
ORF7A-A549-Nt	NP_001127839.1	SLC6A6	17	17	17.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	27.35	170.00	0.00
ORF7A-A549-Nt	NP_001128659.1	AGFG1	68	68	68.00	1	74|96|0	0.00	0.00	0.00	0.00	0.00	-202.62	0.80	0.53
ORF7A-A549-Nt	NP_001128714.1	NDRG1	3	3	3.00	1	6|9|0	0.00	0.00	0.00	0.00	0.00	-23.83	0.40	0.54
ORF7A-A549-Nt	NP_001129134.1	RAB29	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.79	100.00	0.00
ORF7A-A549-Nt	NP_001129145.1	ATL2	26	26	26.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	40.59	260.00	0.00
ORF7A-A549-Nt	NP_001129505.1	PUF60	18	18	18.00	1	40|0|0	0.00	0.00	0.00	0.00	0.00	-43.15	0.90	0.48
ORF7A-A549-Nt	NP_001129966.1	C1orf198	2	2	2.00	1	6|13|0	0.00	0.00	0.00	0.00	0.00	-34.23	0.21	0.54
ORF7A-A549-Nt	NP_001132913.1	BCAP31	60	60	60.00	1	9|11|0	1.00	1.00	1.00	1.00	1.00	38.20	6.00	0.00
ORF7A-A549-Nt	NP_001136086.1	EHBP1	74	74	74.00	1	36|37|0	0.00	0.00	0.00	0.00	0.00	-24.50	2.03	0.42
ORF7A-A549-Nt	NP_001137232.1	EIF5A	9	9	9.00	1	2|3|0	0.94	0.94	0.94	0.94	0.94	2.83	3.60	0.01
ORF7A-A549-Nt	NP_001137430.1	TMEM30A	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.21	40.00	0.00
ORF7A-A549-Nt	NP_001138415.1	RAB34	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF7A-A549-Nt	NP_001138880.1	NONO	10	10	10.00	1	41|60|0	0.00	0.00	0.00	0.00	0.00	-186.08	0.20	0.54
ORF7A-A549-Nt	NP_005554.1	STMN1	5	5	5.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-23.77	0.59	0.54
ORF7A-A549-Nt	NP_001139130.1	RAP1GAP	4	4	4.00	1	12|16|0	0.00	0.00	0.00	0.00	0.00	-48.21	0.29	0.54
ORF7A-A549-Nt	NP_001139433.1	SLC12A4	28	28	28.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	43.50	280.00	0.00
ORF7A-A549-Nt	NP_006589.2	SLC12A7	13	13	13.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	21.36	130.00	0.00
ORF7A-A549-Nt	NP_001035959.1	SLC12A6	13	13	13.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	21.36	130.00	0.00
ORF7A-A549-Nt	NP_001157207.1	MYO19	10	10	10.00	1	9|6|0	0.00	0.00	0.00	0.00	0.00	-12.46	1.33	0.32
ORF7A-A549-Nt	NP_060317.3	ODR4	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF7A-A549-Nt	NP_001157852.1	STAU2	15	15	15.00	1	22|29|0	0.00	0.00	0.00	0.00	0.00	-70.76	0.59	0.54
ORF7A-A549-Nt	NP_001158886.1	LDHA	24	24	24.00	1	8|10|0	0.73	0.73	0.74	0.74	0.74	1.07	2.67	0.01
ORF7A-A549-Nt	NP_001159522.1	APBB2	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.54	60.00	0.00
ORF7A-A549-Nt	NP_001159583.1	PNPLA6	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.52	60.00	0.00
ORF7A-A549-Nt	NP_001161143.1	LPP	8	8	8.00	1	27|30|0	0.00	0.00	0.00	0.00	0.00	-98.66	0.28	0.54
ORF7A-A549-Nt	NP_001164672.1	UBAP1	18	18	18.00	1	20|22|0	0.00	0.00	0.00	0.00	0.00	-48.53	0.86	0.49
ORF7A-A549-Nt	NP_001166176.1	EIF4G2	77	77	77.00	1	89|105|0	0.00	0.00	0.00	0.00	0.00	-232.59	0.79	0.53
ORF7A-A549-Nt	NP_001167459.1	RABL6	4	4	4.00	1	3|4|0	0.00	0.00	0.00	0.00	0.00	-7.03	1.14	0.22
ORF7A-A549-Nt	NP_001167552.1	NLRP2	29	29	29.00	1	34|32|0	0.00	0.00	0.00	0.00	0.00	-74.90	0.88	0.51
ORF7A-A549-Nt	NP_001167630.1	SH2D4A	16	16	16.00	1	16|15|0	0.00	0.00	0.00	0.00	0.00	-31.91	1.03	0.45
ORF7A-A549-Nt	NP_001171629.1	UGDH	12	12	12.00	1	9|12|0	0.00	0.00	0.00	0.00	0.00	-20.10	1.14	0.39
ORF7A-A549-Nt	NP_001180345.1	DDX3X	52	52	52.00	1	56|67|0	0.00	0.00	0.00	0.00	0.00	-142.43	0.85	0.53
ORF7A-A549-Nt	NP_001116137.1	DDX3Y	46	46	46.00	1	48|55|0	0.00	0.00	0.00	0.00	0.00	-115.50	0.89	0.52
ORF7A-A549-Nt	NP_004387.1	DDX5	3	3	3.00	1	29|38|0	0.00	0.00	0.00	0.00	0.00	-135.59	0.09	0.54
ORF7A-A549-Nt	NP_001180442.1	SLC30A6	18	18	18.00	1	4|7|0	0.99	0.99	0.99	0.99	0.99	4.51	3.27	0.00
ORF7A-A549-Nt	NP_001182484.1	CLINT1	47	47	47.00	1	37|41|0	0.00	0.00	0.00	0.00	0.00	-69.90	1.21	0.51
ORF7A-A549-Nt	NP_001184222.1	DPYSL2	36	36	36.00	1	40|42|0	0.00	0.00	0.00	0.00	0.00	-93.00	0.88	0.52
ORF7A-A549-Nt	NP_001184223.1	DPYSL3	14	14	14.00	1	24|24|0	0.00	0.00	0.00	0.00	0.00	-66.84	0.58	0.54
ORF7A-A549-Nt	NP_001185.3	HCN2	13	13	13.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	21.36	130.00	0.00
ORF7A-A549-Nt	NP_001186064.1	TANK	10	10	10.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-37.63	0.69	0.46
ORF7A-A549-Nt	NP_001186170.1	KYNU	10	10	10.00	1	6|10|0	0.00	0.00	0.00	0.00	0.00	-14.20	1.25	0.34
ORF7A-A549-Nt	NP_001186621.1	SLC4A2	50	50	50.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	75.21	500.00	0.00
ORF7A-A549-Nt	NP_001186795.1	KIF16B	52	52	52.00	1	31|21|0	0.00	0.00	0.00	0.00	0.00	-21.32	2.00	0.40
ORF7A-A549-Nt	NP_001123571.1	KIFC3	4	4	4.00	1	16|17|0	0.00	0.00	0.00	0.00	0.00	-58.75	0.24	0.54
