Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF6-A549-Nt	NP_005222.2	CTTN	57	57	57.00	1	87|95|0	0.00	0.00	0.00	0.00	0.00	-245.24	0.63	0.54
ORF6-A549-Nt	NP_005236.2	FAT1	14	14	14.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	22.87	140.00	0.00
ORF6-A549-Nt	NP_005310.1	H1-2	8	8	8.00	1	0|0|6	0.41	0.41	0.41	0.41	0.41	-0.37	2.67	0.04
ORF6-A549-Nt	NP_005327.1	HDLBP	9	9	9.00	1	50|45|0	0.00	0.00	0.00	0.00	0.00	-176.75	0.19	0.54
ORF6-A549-Nt	NP_005338.1	HSPA5	38	38	38.00	1	24|25|0	0.00	0.00	0.00	0.00	0.00	-32.15	1.55	0.45
ORF6-A549-Nt	NP_005408.1	SRC	3	3	3.00	1	0|3|0	0.26	0.26	0.26	0.26	0.26	-1.03	2.00	0.06
ORF6-A549-Nt	NP_003709.3	CDK13	5	5	5.00	1	11|11|0	0.00	0.00	0.00	0.00	0.00	-33.58	0.45	0.54
ORF6-A549-Nt	NP_001777.1	CDK1	4	4	4.00	1	4|8|0	0.00	0.00	0.00	0.00	0.00	-15.93	0.67	0.54
ORF6-A549-Nt	NP_005522.2	IFI16	55	55	55.00	1	31|38|0	0.00	0.00	0.00	0.00	0.00	-43.08	1.59	0.48
ORF6-A549-Nt	NP_005581.2	MRE11	9	9	9.00	1	19|20|0	0.00	0.00	0.00	0.00	0.00	-59.14	0.46	0.54
ORF6-A549-Nt	NP_005681.2	DNM1L	89	89	89.00	1	40|46|0	0.00	0.00	0.00	0.00	0.00	-26.37	2.07	0.43
ORF6-A549-Nt	NP_005886.2	GOLGA3	113	113	113.00	1	63|37|0	0.00	0.00	0.00	0.00	0.00	-35.99	2.26	0.46
ORF6-A549-Nt	NP_005907.3	MCM7	12	12	12.00	1	3|5|0	0.87	0.87	0.87	0.87	0.87	1.94	3.00	0.01
ORF6-A549-Nt	NP_005989.3	CCT3	43	43	43.00	1	15|13|0	1.00	1.00	1.00	1.00	1.00	8.69	3.07	0.00
ORF6-A549-Nt	NP_006139.1	LASP1	19	19	19.00	1	27|28|0	0.00	0.00	0.00	0.00	0.00	-71.05	0.69	0.51
ORF6-A549-Nt	NP_006187.2	PCBP1	20	20	20.00	1	33|36|0	0.00	0.00	0.00	0.00	0.00	-96.21	0.58	0.54
ORF6-A549-Nt	NP_001092090.1	PCBP2	15	15	15.00	1	15|20|0	0.00	0.00	0.00	0.00	0.00	-40.51	0.86	0.47
ORF6-A549-Nt	NP_006188.3	PCM1	94	94	94.00	1	12|10|0	1.00	1.00	1.00	1.00	1.00	74.55	8.55	0.00
ORF6-A549-Nt	NP_006258.3	RANBP2	56	56	56.00	1	101|69|0	0.00	0.00	0.00	0.00	0.00	-223.13	0.66	0.54
ORF6-A549-Nt	NP_001116835.1	RGPD6	21	21	21.00	1	36|21|0	0.00	0.00	0.00	0.00	0.00	-70.79	0.74	0.51
ORF6-A549-Nt	NP_006274.2	TACC1	42	42	42.00	1	16|25|0	0.00	0.00	0.00	0.00	0.00	-15.83	2.05	0.35
ORF6-A549-Nt	NP_006280.3	TLN1	24	24	24.00	1	83|69|0	0.00	0.00	0.00	0.00	0.00	-256.33	0.32	0.54
ORF6-A549-Nt	NP_006297.2	SMC1A	10	10	10.00	1	4|3|0	0.73	0.73	0.74	0.74	0.74	1.03	2.86	0.01
ORF6-A549-Nt	NP_006319.1	RBM14	7	7	7.00	1	20|20|0	0.00	0.00	0.00	0.00	0.00	-65.72	0.35	0.54
ORF6-A549-Nt	NP_006353.2	NXF1	29	29	29.00	1	3|6|0	1.00	1.00	1.00	1.00	1.00	19.67	6.44	0.00
ORF6-A549-Nt	NP_006381.2	IPO8	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_001185771.1	CCT2	30	30	30.00	1	26|27|0	0.00	0.00	0.00	0.00	0.00	-50.33	1.13	0.49
ORF6-A549-Nt	NP_006448.4	PDLIM5	5	5	5.00	1	20|21|0	0.00	0.00	0.00	0.00	0.00	-72.93	0.24	0.54
ORF6-A549-Nt	NP_006459.3	POLR3C	7	7	7.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	70.00	0.00
ORF6-A549-Nt	NP_006588.1	HSPA8	90	90	90.00	1	61|72|29	0.00	0.00	0.00	0.00	0.00	-104.88	1.35	0.52
ORF6-A549-Nt	NP_005336.3	HSPA1A	41	41	41.00	1	24|27|0	0.00	0.00	0.00	0.00	0.00	-31.51	1.61	0.45
ORF6-A549-Nt	NP_006612.2	AHCYL1	7	7	7.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-20.34	0.82	0.39
ORF6-A549-Nt	NP_006635.2	HSPH1	24	24	24.00	1	31|28|0	0.00	0.00	0.00	0.00	0.00	-70.03	0.81	0.51
ORF6-A549-Nt	NP_002145.3	HSPA4	4	4	4.00	1	7|11|0	0.00	0.00	0.00	0.00	0.00	-27.64	0.44	0.54
ORF6-A549-Nt	NP_006729.4	AKAP13	14	14	14.00	1	60|52|0	0.00	0.00	0.00	0.00	0.00	-198.65	0.25	0.54
ORF6-A549-Nt	NP_006819.2	ASCC3	65	65	65.00	1	85|75|0	0.00	0.00	0.00	0.00	0.00	-189.46	0.81	0.53
ORF6-A549-Nt	NP_001075109.1	PRKDC	32	32	32.00	1	6|2|0	1.00	1.00	1.00	1.00	1.00	12.07	8.00	0.00
ORF6-A549-Nt	NP_008986.2	POLR3A	6	6	6.00	1	3|4|0	0.01	0.01	0.02	0.02	0.02	-4.18	1.71	0.15
ORF6-A549-Nt	NP_009017.1	WDHD1	3	3	3.00	1	15|16|0	0.00	0.00	0.00	0.00	0.00	-57.28	0.19	0.54
ORF6-A549-Nt	NP_009178.3	SYNRG	110	110	110.00	1	102|101|0	0.00	0.00	0.00	0.00	0.00	-198.74	1.08	0.53
ORF6-A549-Nt	NP_009225.1	BRCA1	56	56	56.00	1	27|20|0	0.10	0.10	0.10	0.10	0.10	-2.15	2.38	0.09
ORF6-A549-Nt	NP_031373.2	AP4E1	47	47	47.00	1	32|21|0	0.00	0.00	0.00	0.00	0.00	-28.89	1.77	0.44
ORF6-A549-Nt	NP_036365.1	RAB3GAP1	13	13	13.00	1	0|2|0	1.00	1.00	1.00	1.00	1.00	6.89	13.00	0.00
ORF6-A549-Nt	NP_036565.2	SF3B1	144	144	144.00	1	129|130|0	0.00	0.00	0.00	0.00	0.00	-248.13	1.11	0.53
ORF6-A549-Nt	NP_037522.1	CEMIP2	54	54	54.00	1	6|8|0	1.00	1.00	1.00	1.00	1.00	40.43	7.71	0.00
ORF6-A549-Nt	NP_037533.2	RAB3IL1	3	3	3.00	1	13|18|0	0.00	0.00	0.00	0.00	0.00	-57.29	0.19	0.54
ORF6-A549-Nt	NP_038479.1	MYOF	113	113	113.00	1	45|28|0	0.03	0.03	0.03	0.03	0.03	-3.47	3.10	0.12
ORF6-A549-Nt	NP_054762.2	CHMP2B	7	7	7.00	1	4|8|0	0.00	0.00	0.00	0.00	0.00	-11.44	1.17	0.30
ORF6-A549-Nt	NP_054901.1	ORMDL2	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_055045.2	SRP68	33	33	33.00	1	28|38|0	0.00	0.00	0.00	0.00	0.00	-68.82	1.00	0.51
ORF6-A549-Nt	NP_055134.2	LEMD3	97	97	97.00	1	9|12|0	1.00	1.00	1.00	1.00	1.00	79.85	9.24	0.00
ORF6-A549-Nt	NP_055240.2	INVS	12	12	12.00	1	15|12|0	0.00	0.00	0.00	0.00	0.00	-30.70	0.89	0.44
ORF6-A549-Nt	NP_055293.1	CRCP	13	13	13.00	1	12|12|0	0.00	0.00	0.00	0.00	0.00	-23.92	1.08	0.41
ORF6-A549-Nt	NP_055362.1	TMOD3	28	28	28.00	1	44|49|0	0.00	0.00	0.00	0.00	0.00	-127.59	0.60	0.54
ORF6-A549-Nt	NP_055414.2	MAGED2	5	5	5.00	1	9|12|0	0.00	0.00	0.00	0.00	0.00	-31.58	0.48	0.54
ORF6-A549-Nt	NP_055484.3	NUP93	20	20	20.00	1	3|5|0	1.00	1.00	1.00	1.00	1.00	10.85	5.00	0.00
ORF6-A549-Nt	NP_055842.2	PDXDC1	74	74	74.00	1	10|11|0	1.00	1.00	1.00	1.00	1.00	52.42	7.05	0.00
ORF6-A549-Nt	NP_055869.1	UHRF1BP1L	21	21	21.00	1	38|31|0	0.00	0.00	0.00	0.00	0.00	-94.31	0.61	0.54
ORF6-A549-Nt	NP_001182027.1	ANKRD28	9	9	9.00	1	28|22|0	0.00	0.00	0.00	0.00	0.00	-81.53	0.36	0.54
ORF6-A549-Nt	NP_056107.1	ESYT1	67	67	67.00	1	12|11|0	1.00	1.00	1.00	1.00	1.00	41.63	5.83	0.00
ORF6-A549-Nt	NP_056345.3	GORASP2	33	33	33.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	50.79	330.00	0.00
ORF6-A549-Nt	NP_001018112.1	POLR2M	5	5	5.00	1	9|10|0	0.00	0.00	0.00	0.00	0.00	-27.65	0.53	0.54
ORF6-A549-Nt	NP_056480.1	AAAS	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.26	90.00	0.00
ORF6-A549-Nt	NP_057060.2	SNX7	5	5	5.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-12.64	0.91	0.32
ORF6-A549-Nt	NP_057114.5	TRAPPC12	7	7	7.00	1	8|5|0	0.00	0.00	0.00	0.00	0.00	-13.26	1.08	0.33
ORF6-A549-Nt	NP_057190.2	SCFD1	29	29	29.00	1	7|6|0	1.00	1.00	1.00	1.00	1.00	14.07	4.46	0.00
ORF6-A549-Nt	NP_057321.2	ANAPC5	13	13	13.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	21.36	130.00	0.00
ORF6-A549-Nt	NP_057336.3	BIRC6	300	300	300.00	1	5|6|0	1.00	1.00	1.00	1.00	1.00	382.37	54.55	0.00
ORF6-A549-Nt	NP_057404.2	NUP98	195	195	195.00	1	41|32|0	1.00	1.00	1.00	1.00	1.00	137.15	5.34	0.00
ORF6-A549-Nt	NP_057457.1	WWOX	31	31	31.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	47.89	310.00	0.00
ORF6-A549-Nt	NP_057492.2	CDK5RAP1	11	11	11.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	18.33	110.00	0.00
ORF6-A549-Nt	NP_060115.3	HAUS6	82	82	82.00	1	60|56|0	0.00	0.00	0.00	0.00	0.00	-86.66	1.41	0.52
ORF6-A549-Nt	NP_060360.3	VPS13B	31	31	31.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	47.85	310.00	0.00
ORF6-A549-Nt	NP_060734.2	TYW1	7	7	7.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	70.00	0.00
ORF6-A549-Nt	NP_060790.2	RNF121	9	9	9.00	1	4|4|0	0.13	0.13	0.13	0.13	0.13	-1.90	2.25	0.08
ORF6-A549-Nt	NP_060802.1	DDX19A	17	17	17.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	27.35	170.00	0.00
ORF6-A549-Nt	NP_061901.2	ZDHHC13	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	50.00	0.00
ORF6-A549-Nt	NP_064504.2	ZC3HAV1	74	74	74.00	1	45|43|0	0.00	0.00	0.00	0.00	0.00	-49.69	1.68	0.49
ORF6-A549-Nt	NP_064522.3	GRIPAP1	4	4	4.00	1	24|18|0	0.00	0.00	0.00	0.00	0.00	-77.91	0.19	0.54
ORF6-A549-Nt	NP_064695.3	AKR1B10	18	18	18.00	1	9|20|0	0.00	0.00	0.00	0.00	0.00	-25.07	1.24	0.42
ORF6-A549-Nt	NP_001074007.2	AKR1B15	6	6	6.00	1	0|8|0	0.01	0.01	0.01	0.01	0.01	-5.06	1.50	0.17
ORF6-A549-Nt	NP_065393.1	RTN4	27	27	27.00	1	23|23|0	0.00	0.00	0.00	0.00	0.00	-42.41	1.17	0.48
ORF6-A549-Nt	NP_065911.3	STIM2	7	7	7.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	70.00	0.00
ORF6-A549-Nt	NP_066299.2	MYL6	8	8	8.00	1	11|10|0	0.00	0.00	0.00	0.00	0.00	-26.07	0.76	0.43
ORF6-A549-Nt	NP_067083.1	ZFYVE1	9	9	9.00	1	19|15|0	0.00	0.00	0.00	0.00	0.00	-49.20	0.53	0.54
ORF6-A549-Nt	NP_068579.3	EXOC4	25	25	25.00	1	37|46|0	0.00	0.00	0.00	0.00	0.00	-113.86	0.60	0.54
ORF6-A549-Nt	NP_068817.1	SEC24A	99	99	99.00	1	7|5|0	1.00	1.00	1.00	1.00	1.00	102.12	16.50	0.00
ORF6-A549-Nt	NP_073153.1	ANAPC1	38	38	38.00	1	16|13|0	0.74	0.74	0.74	0.74	0.74	1.03	2.62	0.01
ORF6-A549-Nt	NP_073585.8	TNS3	39	39	39.00	1	76|73|0	0.00	0.00	0.00	0.00	0.00	-215.95	0.52	0.54
ORF6-A549-Nt	NP_077274.3	MBOAT7	8	8	8.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	13.68	80.00	0.00
ORF6-A549-Nt	NP_077305.2	EFHD2	7	7	7.00	1	21|22|0	0.00	0.00	0.00	0.00	0.00	-71.95	0.33	0.54
ORF6-A549-Nt	NP_078880.2	RPAP3	30	30	30.00	1	35|47|0	0.00	0.00	0.00	0.00	0.00	-102.65	0.73	0.52
ORF6-A549-Nt	NP_001186795.1	KIF16B	64	64	64.00	1	31|21|0	0.00	0.00	0.00	0.00	0.00	-8.98	2.46	0.26
ORF6-A549-Nt	NP_001123571.1	KIFC3	36	36	36.00	1	16|17|0	0.00	0.00	0.00	0.00	0.00	-7.97	2.18	0.24
ORF6-A549-Nt	NP_056069.2	KIF13B	6	6	6.00	1	0|4|0	0.60	0.60	0.60	0.60	0.60	0.40	3.00	0.02
ORF6-A549-Nt	NP_008985.3	KIF3A	2	2	2.00	1	3|2|0	0.00	0.00	0.00	0.00	0.00	-6.43	0.80	0.20
ORF6-A549-Nt	NP_001167459.1	RABL6	19	19	19.00	1	3|4|0	1.00	1.00	1.00	1.00	1.00	11.08	5.43	0.00
ORF6-A549-Nt	NP_112197.1	TSC22D4	4	4	4.00	1	4|7|0	0.00	0.00	0.00	0.00	0.00	-14.17	0.73	0.34
ORF6-A549-Nt	NP_115593.3	ANKRD17	7	7	7.00	1	22|16|0	0.00	0.00	0.00	0.00	0.00	-61.62	0.37	0.54
ORF6-A549-Nt	NP_060217.1	ANKHD1	8	8	8.00	1	28|22|0	0.00	0.00	0.00	0.00	0.00	-84.01	0.32	0.54
ORF6-A549-Nt	NP_478059.1	PSAT1	6	6	6.00	1	8|10|0	0.00	0.00	0.00	0.00	0.00	-23.84	0.67	0.54
ORF6-A549-Nt	NP_573566.2	LRPPRC	40	40	40.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	60.86	400.00	0.00
ORF6-A549-Nt	NP_001193976.1	ATRN	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF6-A549-Nt	NP_653337.1	NDUFAF7	56	56	56.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	83.79	560.00	0.00
ORF6-A549-Nt	NP_659415.1	CCDC138	24	24	24.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	37.69	240.00	0.00
ORF6-A549-Nt	NP_056101.5	SYNM	21	21	21.00	1	51|38|0	0.00	0.00	0.00	0.00	0.00	-133.68	0.47	0.54
ORF6-A549-Nt	NP_001138624.1	VPS37A	18	18	18.00	1	19|24|0	0.00	0.00	0.00	0.00	0.00	-50.36	0.84	0.49
ORF6-A549-Nt	NP_689794.1	MOSPD2	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF6-A549-Nt	NP_700356.2	LRIG3	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.24	90.00	0.00
ORF6-A549-Nt	NP_005563.1	LMNA	35	35	35.00	1	8|9|0	1.00	1.00	1.00	1.00	1.00	15.39	4.12	0.00
ORF6-A549-Nt	NP_005564.1	LMNB1	13	13	13.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	21.36	130.00	0.00
ORF6-A549-Nt	NP_778250.2	TDRP	4	4	4.00	1	8|9|0	0.00	0.00	0.00	0.00	0.00	-25.72	0.47	0.54
ORF6-A549-Nt	NP_821133.1	TUBB	14	14	14.00	1	18|25|0	0.00	0.00	0.00	0.00	0.00	-57.14	0.65	0.54
ORF6-A549-Nt	NP_942131.1	ACACA	957	957	957.00	1	289|290|1840	0.00	0.00	0.00	0.00	0.00	-inf	0.90	0.54
ORF6-A549-Nt	NP_001084.3	ACACB	219	219	219.00	1	55|41|427	0.00	0.00	0.00	0.00	0.00	-530.38	0.91	0.54
ORF6-A549-Nt	P02769	ALB	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF6-A549-Nt	NP_001009814.1	VWA8	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_001041631.1	STIL	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF6-A549-Nt	NP_001139013.1	TCP11L1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_001209.1	CA12	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.87	50.00	0.00
ORF6-A549-Nt	NP_001243599.1	DPP3	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_001258522.1	PPME1	3	3	3.00	1	6|14|0	0.00	0.00	0.00	0.00	0.00	-33.56	0.30	0.54
ORF6-A549-Nt	NP_001348.2	DHX9	3	3	3.00	1	18|15|0	0.00	0.00	0.00	0.00	0.00	-61.51	0.18	0.54
ORF6-A549-Nt	NP_004806.3	ARHGAP29	3	3	3.00	1	7|3|0	0.00	0.00	0.00	0.00	0.00	-13.83	0.60	0.54
ORF6-A549-Nt	NP_004896.1	PRDX6	2	2	2.00	1	4|8|0	0.00	0.00	0.00	0.00	0.00	-19.89	0.33	0.54
ORF6-A549-Nt	NP_005623.1	CAPN15	2	2	2.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-22.03	0.31	0.54
ORF6-A549-Nt	NP_006311.2	PGRMC2	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.61	20.00	0.00
ORF6-A549-Nt	NP_006383.2	NOP56	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_006657.1	RUVBL2	3	3	3.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-27.82	0.35	0.54
ORF6-A549-Nt	NP_009215.1	TWF2	3	3	3.00	1	11|19|0	0.00	0.00	0.00	0.00	0.00	-54.86	0.20	0.54
ORF6-A549-Nt	NP_031401.1	TARDBP	3	3	3.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-19.78	0.46	0.54
ORF6-A549-Nt	NP_055439.1	S100A6	5	5	5.00	1	3|6|4	0.00	0.00	0.00	0.00	0.00	-10.86	1.00	0.30
ORF6-A549-Nt	NP_055580.1	TOMM20	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_058626.1	STX18	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.62	20.00	0.00
ORF6-A549-Nt	NP_115727.4	MRPL45	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF6-A549-Nt	NP_849193.1	STT3B	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF6-A549-Nt	NP_000260.1	NME1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF6-A549-Nt	NP_001186582.1	PMF1	2	2	2.00	1	0|2|0	0.30	0.30	0.30	0.30	0.30	-0.84	2.00	0.04
ORF6-A549-Nt	NP_001186873.1	SH3GL1	2	2	2.00	1	8|11|0	0.00	0.00	0.00	0.00	0.00	-34.57	0.21	0.54
ORF6-A549-Nt	NP_001003.1	RPS8	2	2	2.00	1	0|0|0	0.97	0.97	0.98	0.98	0.98	3.79	20.00	0.00
ORF6-A549-Nt	NP_001006.1	RPS11	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.52	30.00	0.00
ORF6-A549-Nt	NP_001016.1	RPS23	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.26	40.00	0.00
ORF6-A549-Nt	NP_001073981.1	BICC1	3	3	3.00	1	4|3|0	0.00	0.00	0.00	0.00	0.00	-8.50	0.86	0.24
ORF6-A549-Nt	NP_001121903.1	SLC39A14	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_001830.1	CNN3	3	3	3.00	1	0|7|0	0.00	0.00	0.00	0.00	0.00	-7.74	0.86	0.23
ORF6-A549-Nt	NP_005217.2	S1PR3	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_055428.1	FAF2	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	9.05	50.00	0.00
ORF6-A549-Nt	NP_056117.1	HAUS5	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF6-A549-Nt	NP_071415.1	MCCC2	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF6-A549-Nt	NP_078799.2	GCC1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_110395.1	ILKAP	2	2	2.00	1	10|12|0	0.00	0.00	0.00	0.00	0.00	-40.94	0.18	0.54
ORF6-A549-Nt	NP_001013009.2	KNOP1	2	2	2.00	1	15|17|0	0.00	0.00	0.00	0.00	0.00	-62.51	0.12	0.54
ORF6-A549-Nt	NP_001020376.1	AP2M1	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.51	60.00	0.00
ORF6-A549-Nt	NP_001121776.1	PLSCR4	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_001186127.1	TBC1D23	3	3	3.00	1	7|6|0	0.00	0.00	0.00	0.00	0.00	-19.84	0.46	0.54
ORF6-A549-Nt	NP_002952.1	S100A4	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF6-A549-Nt	NP_008942.3	ABHD2	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_061913.3	ELP4	2	2	2.00	1	16|14|0	0.00	0.00	0.00	0.00	0.00	-58.16	0.13	0.54
ORF6-A549-Nt	NP_776185.2	C3orf38	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_000970.1	RPL18	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.63	20.00	0.00
ORF6-A549-Nt	NP_004850.1	CLTC	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.56	30.00	0.00
ORF6-A549-Nt	NP_079076.3	NEK11	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
ORF6-A549-Nt	NP_057113.1	DHRS7	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_005957.2	NAB1	3	3	3.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-15.91	0.55	0.54
ORF6-A549-Nt	NP_000275.1	PDHA1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_078887.2	ICE2	3	3	3.00	1	13|14|0	0.00	0.00	0.00	0.00	0.00	-48.78	0.22	0.54
ORF6-A549-Nt	NP_001124330.1	PPIP5K1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_001612.1	AHR	2	2	2.00	1	5|8|0	0.00	0.00	0.00	0.00	0.00	-22.01	0.31	0.54
ORF6-A549-Nt	NP_004154.2	RAB27B	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF6-A549-Nt	NP_005410.1	STAT2	3	3	3.00	1	7|7|0	0.00	0.00	0.00	0.00	0.00	-21.79	0.43	0.54
ORF6-A549-Nt	NP_005994.2	UQCRFS1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_079508.2	REEP4	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
ORF6-A549-Nt	NP_001135748.1	APLP2	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF6-A549-Nt	NP_001159741.1	HAUS4	3	3	3.00	1	0|4|0	0.07	0.07	0.07	0.07	0.07	-2.53	1.50	0.11
ORF6-A549-Nt	NP_001159765.1	SSX2IP	2	2	2.00	1	0|0|0	0.97	0.97	0.98	0.98	0.98	3.69	20.00	0.00
ORF6-A549-Nt	NP_001230154.1	PES1	2	2	2.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-11.93	0.50	0.54
ORF6-A549-Nt	NP_004068.2	CS	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_001019397.1	ARF1	4	4	4.00	1	2|4|0	0.01	0.01	0.01	0.01	0.01	-5.22	1.33	0.17
ORF6-A549-Nt	NP_001096137.1	PSMA4	3	3	3.00	1	7|11|0	0.00	0.00	0.00	0.00	0.00	-29.89	0.33	0.54
ORF6-A549-Nt	NP_003105.2	SPAG1	2	2	2.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-13.95	0.44	0.54
ORF6-A549-Nt	NP_009176.2	ATXN2L	3	3	3.00	1	34|31|0	0.00	0.00	0.00	0.00	0.00	-131.19	0.09	0.54
ORF6-A549-Nt	NP_001012777.1	CTU2	3	3	3.00	1	11|13|0	0.00	0.00	0.00	0.00	0.00	-42.43	0.25	0.54
ORF6-A549-Nt	NP_060142.3	TRPM7	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_002128.1	HNRNPA2B1	2	2	2.00	1	14|20|0	0.00	0.00	0.00	0.00	0.00	-66.87	0.12	0.54
ORF6-A549-Nt	NP_009103.2	NUP50	2	2	2.00	1	18|17|0	0.00	0.00	0.00	0.00	0.00	-69.01	0.11	0.54
ORF6-A549-Nt	NP_056163.1	TMEM131	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
