Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF8-A549-Nt	Q9Y5V3	MAGED1	7|6	13	6.50	2	0|0|4|0	0.67	0.74	0.64	0.71	0.67	0.28	3.25	0.01
ORF8-A549-Nt	Q71DI3	H3C15	4|3	7	3.50	2	7|0|5|3	0.00	0.00	0.00	0.00	0.00	-17.94	0.58	0.39
ORF8-A549-Nt	Q641Q2	WASHC2A	11|6	17	8.50	2	0|0|39|40	0.00	0.00	0.00	0.00	0.00	-151.66	0.22	0.55
ORF8-A549-Nt	Q13492	PICALM	10|6	16	8.00	2	0|0|16|11	0.00	0.00	0.00	0.00	0.00	-41.51	0.59	0.46
ORF8-A549-Nt	P62136	PPP1CA	3|3	6	3.00	2	0|0|6|3	0.00	0.00	0.00	0.00	0.00	-12.07	0.67	0.35
ORF8-A549-Nt	Q86YZ3	HRNR	5|8	13	6.50	2	4|0|0|0	0.61	0.82	0.59	0.80	0.61	-0.50	3.25	0.02
ORF8-A549-Nt	Q16181	SEPTIN7	2|4	6	3.00	2	0|0|11|10	0.00	0.00	0.00	0.00	0.00	-38.93	0.29	0.55
ORF8-A549-Nt	Q14671	PUM1	4|3	7	3.50	2	0|0|10|6	0.00	0.00	0.00	0.00	0.00	-25.94	0.44	0.55
ORF8-A549-Nt	P84077	ARF1	7|5	12	6.00	2	0|0|3|3	0.13	0.23	0.13	0.24	0.13	-3.82	2.00	0.21
ORF8-A549-Nt	P18085	ARF4	4|2	6	3.00	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.60	30.00	0.00
ORF8-A549-Nt	Q5QNW6	H2BC18	11|0	11	5.50	2	6|0|10|6	0.00	0.00	0.00	0.00	0.00	-34.62	0.69	0.36
ORF8-A549-Nt	P23527	H2BC17	11|0	11	5.50	2	6|0|0|0	0.39	0.79	0.39	0.78	0.39	-11.75	1.83	0.18
ORF8-A549-Nt	Q9UPQ9	TNRC6B	2|6	8	4.00	2	0|0|31|24	0.00	0.00	0.00	0.00	0.00	-113.02	0.15	0.55
ORF8-A549-Nt	Q8N4C8	MINK1	9|6	15	7.50	2	0|0|10|8	0.00	0.00	0.00	0.00	0.00	-23.90	0.83	0.40
ORF8-A549-Nt	Q4KMQ2	ANO6	40|42	82	41.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	60.74	410.00	0.00
ORF8-A549-Nt	P42677	RPS27	7|8	15	7.50	2	3|0|5|0	0.02	0.04	0.02	0.04	0.02	-4.55	1.88	0.23
ORF8-A549-Nt	Q27J81	INF2	15|13	28	14.00	2	0|0|22|22	0.00	0.00	0.00	0.00	0.00	-61.08	0.64	0.49
ORF8-A549-Nt	P42166	TMPO	53|52	105	52.50	2	0|0|49|49	0.00	0.00	0.00	0.00	0.00	-97.82	1.07	0.52
ORF8-A549-Nt	Q9Y6B6	SAR1B	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	30.00	0.00
ORF8-A549-Nt	Q86TX2	ACOT1	23|0	23	11.50	2	0|0|9|8	0.40	0.79	0.39	0.78	0.40	-36.83	1.35	0.18
ORF8-A549-Nt	P60953	CDC42	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.98	0.49	-0.81	10.00	0.11
ORF8-A549-Nt	Q9NRL3	STRN4	5|5	10	5.00	2	0|0|17|16	0.00	0.00	0.00	0.00	0.00	-56.19	0.30	0.55
ORF8-A549-Nt	O43815	STRN	3|3	6	3.00	2	0|0|12|14	0.00	0.00	0.00	0.00	0.00	-46.75	0.23	0.55
ORF8-A549-Nt	Q6FI13	H2AC18	4|0	4	2.00	2	7|0|4|0	0.00	0.00	0.00	0.00	0.00	-23.59	0.36	0.37
ORF8-A549-Nt	P20810	CAST	5|3	8	4.00	2	0|0|25|25	0.00	0.00	0.00	0.00	0.00	-98.47	0.16	0.55
ORF8-A549-Nt	Q9BV36	MLPH	4|5	9	4.50	2	0|0|16|19	0.00	0.00	0.00	0.00	0.00	-63.09	0.26	0.55
ORF8-A549-Nt	Q9P2E9	RRBP1	56|55	111	55.50	2	0|0|9|3	1.00	1.00	1.00	1.00	1.00	13.04	9.25	0.00
ORF8-A549-Nt	P55011	SLC12A2	19|24	43	21.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	30.21	215.00	0.00
ORF8-A549-Nt	Q96S66	CLCC1	17|17	34	17.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	27.25	170.00	0.00
ORF8-A549-Nt	P11388	TOP2A	4|5	9	4.50	2	0|0|6|6	0.00	0.00	0.00	0.00	0.00	-16.11	0.75	0.37
ORF8-A549-Nt	P07910	HNRNPC	3|0	3	1.50	2	0|0|4|3	0.00	0.00	0.00	0.00	0.00	-14.74	0.43	0.31
ORF8-A549-Nt	Q86UP2	KTN1	64|57	121	60.50	2	0|0|21|16	1.00	1.00	1.00	1.00	1.00	11.67	3.27	0.00
ORF8-A549-Nt	Q8IWI9	MGA	47|34	81	40.50	2	0|0|35|49	0.00	0.00	0.00	0.00	0.00	-99.65	0.96	0.51
ORF8-A549-Nt	Q6YHU6	THADA	74|73	147	73.50	2	0|0|102|91	0.00	0.00	0.00	0.00	0.00	-237.63	0.76	0.54
ORF8-A549-Nt	O60716	CTNND1	14|11	25	12.50	2	0|0|33|36	0.00	0.00	0.00	0.00	0.00	-116.13	0.36	0.55
ORF8-A549-Nt	Q12979	ABR	5|5	10	5.00	2	0|0|24|18	0.00	0.00	0.00	0.00	0.00	-75.16	0.24	0.55
ORF8-A549-Nt	Q16881	TXNRD1	15|13	28	14.00	2	0|0|43|42	0.00	0.00	0.00	0.00	0.00	-144.52	0.33	0.55
ORF8-A549-Nt	P52597	HNRNPF	7|7	14	7.00	2	0|0|29|25	0.00	0.00	0.00	0.00	0.00	-95.05	0.26	0.55
ORF8-A549-Nt	P60709	ACTB	19|10	29	14.50	2	11|0|8|0	0.00	0.00	0.00	0.00	0.00	-19.45	1.53	0.29
ORF8-A549-Nt	P45974	USP5	7|5	12	6.00	2	0|0|19|22	0.00	0.00	0.00	0.00	0.00	-73.06	0.29	0.55
ORF8-A549-Nt	Q6Y7W6	GIGYF2	38|32	70	35.00	2	0|0|68|75	0.00	0.00	0.00	0.00	0.00	-218.97	0.49	0.54
ORF8-A549-Nt	P21333	FLNA	265|253	518	259.00	2	0|0|503|441	0.00	0.00	0.00	0.00	0.00	-inf	0.55	0.55
ORF8-A549-Nt	O75369	FLNB	116|94	210	105.00	2	0|0|217|197	0.00	0.00	0.00	0.00	0.00	-630.51	0.51	0.55
ORF8-A549-Nt	P15311	EZR	34|37	71	35.50	2	0|0|72|78	0.00	0.00	0.00	0.00	0.00	-228.53	0.47	0.55
ORF8-A549-Nt	P26038	MSN	17|22	39	19.50	2	2|0|25|26	0.00	0.00	0.00	0.00	0.00	-66.98	0.76	0.49
ORF8-A549-Nt	Q9UPQ0	LIMCH1	24|33	57	28.50	2	0|0|90|91	0.00	0.00	0.00	0.00	0.00	-317.49	0.31	0.55
ORF8-A549-Nt	Q9UHD8	SEPTIN9	16|15	31	15.50	2	0|0|56|56	0.00	0.00	0.00	0.00	0.00	-196.03	0.28	0.55
ORF8-A549-Nt	A0MZ66	SHTN1	15|17	32	16.00	2	0|0|51|56	0.00	0.00	0.00	0.00	0.00	-185.49	0.30	0.55
ORF8-A549-Nt	Q9Y6I9	TEX264	17|17	34	17.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	27.30	170.00	0.00
ORF8-A549-Nt	P15170	GSPT1	35|36	71	35.50	2	0|0|75|84	0.00	0.00	0.00	0.00	0.00	-244.74	0.45	0.55
ORF8-A549-Nt	Q8IYD1	GSPT2	17|16	33	16.50	2	0|0|45|54	0.00	0.00	0.00	0.00	0.00	-166.08	0.33	0.55
ORF8-A549-Nt	P29692	EEF1D	9|8	17	8.50	2	0|0|21|16	0.00	0.00	0.00	0.00	0.00	-57.35	0.46	0.55
ORF8-A549-Nt	Q9BVG8	KIFC3	6|6	12	6.00	2	0|0|20|21	0.00	0.00	0.00	0.00	0.00	-70.41	0.29	0.55
ORF8-A549-Nt	Q07866	KLC1	7|4	11	5.50	2	0|0|28|27	0.00	0.00	0.00	0.00	0.00	-106.06	0.20	0.55
ORF8-A549-Nt	O43795	MYO1B	5|5	10	5.00	2	0|0|7|10	0.00	0.00	0.00	0.00	0.00	-23.88	0.59	0.42
ORF8-A549-Nt	P28290	ITPRID2	23|25	48	24.00	2	0|0|22|28	0.00	0.00	0.00	0.00	0.00	-55.39	0.96	0.49
ORF8-A549-Nt	Q86Y07	VRK2	19|19	38	19.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	30.32	190.00	0.00
ORF8-A549-Nt	O60271	SPAG9	40|44	84	42.00	2	0|0|67|71	0.00	0.00	0.00	0.00	0.00	-192.34	0.61	0.54
ORF8-A549-Nt	Q4KWH8	PLCH1	5|2	7	3.50	2	0|0|4|3	0.00	0.00	0.00	0.00	0.00	-10.19	1.00	0.27
ORF8-A549-Nt	P52594	AGFG1	40|45	85	42.50	2	0|0|107|109	0.00	0.00	0.00	0.00	0.00	-349.88	0.39	0.55
ORF8-A549-Nt	Q12906	ILF3	3|2	5	2.50	2	0|0|13|9	0.00	0.00	0.00	0.00	0.00	-40.96	0.23	0.55
ORF8-A549-Nt	O75330	HMMR	3|0	3	1.50	2	0|0|21|19	0.00	0.00	0.00	0.00	0.00	-88.17	0.07	0.55
ORF8-A549-Nt	Q8NDI1	EHBP1	24|19	43	21.50	2	0|0|44|35	0.00	0.00	0.00	0.00	0.00	-118.29	0.54	0.52
ORF8-A549-Nt	O14974	PPP1R12A	4|4	8	4.00	2	0|0|32|27	0.00	0.00	0.00	0.00	0.00	-114.74	0.14	0.55
ORF8-A549-Nt	Q9BY89	KIAA1671	18|17	35	17.50	2	0|0|29|37	0.00	0.00	0.00	0.00	0.00	-96.43	0.53	0.52
ORF8-A549-Nt	P05141	SLC25A5	26|28	54	27.00	2	7|0|20|17	0.00	0.00	0.00	0.00	0.00	-28.28	1.46	0.43
ORF8-A549-Nt	P12236	SLC25A6	25|27	52	26.00	2	7|0|22|20	0.00	0.00	0.00	0.00	0.00	-38.36	1.24	0.46
ORF8-A549-Nt	O00213	APBB1	14|15	29	14.50	2	0|0|17|18	0.00	0.00	0.00	0.00	0.00	-42.23	0.83	0.47
ORF8-A549-Nt	P78347	GTF2I	12|8	20	10.00	2	0|0|48|56	0.00	0.00	0.00	0.00	0.00	-199.43	0.19	0.55
ORF8-A549-Nt	Q562E7	WDR81	11|0	11	5.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.00	55.00	0.03
ORF8-A549-Nt	P00338	LDHA	32|19	51	25.50	2	7|0|15|16	0.00	0.00	0.00	0.00	0.00	-27.51	1.65	0.33
ORF8-A549-Nt	P07195	LDHB	13|14	27	13.50	2	6|0|12|9	0.00	0.00	0.00	0.00	0.00	-18.52	1.29	0.39
ORF8-A549-Nt	Q8WX93	PALLD	9|6	15	7.50	2	0|0|31|32	0.00	0.00	0.00	0.00	0.00	-117.08	0.24	0.55
ORF8-A549-Nt	A3KN83	SBNO1	12|7	19	9.50	2	0|0|59|53	0.00	0.00	0.00	0.00	0.00	-220.16	0.17	0.55
ORF8-A549-Nt	Q9P246	STIM2	17|18	35	17.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	27.25	175.00	0.00
ORF8-A549-Nt	Q9HCK8	CHD8	2|4	6	3.00	2	0|0|0|3	0.29	0.49	0.27	0.46	0.29	-2.48	2.00	0.18
ORF8-A549-Nt	Q3L8U1	CHD9	5|0	5	2.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	25.00	0.04
ORF8-A549-Nt	Q96GX5	MASTL	3|0	3	1.50	2	0|0|19|23	0.00	0.00	0.00	0.00	0.00	-92.64	0.07	0.55
ORF8-A549-Nt	P78344	EIF4G2	33|38	71	35.50	2	0|0|91|87	0.00	0.00	0.00	0.00	0.00	-288.25	0.40	0.55
ORF8-A549-Nt	Q9NX02	NLRP2	20|19	39	19.50	2	0|0|65|59	0.00	0.00	0.00	0.00	0.00	-210.73	0.31	0.55
ORF8-A549-Nt	Q15637	SF1	3|0	3	1.50	2	0|0|18|17	0.00	0.00	0.00	0.00	0.00	-76.99	0.09	0.55
ORF8-A549-Nt	O60701	UGDH	9|6	15	7.50	2	0|0|14|8	0.00	0.00	0.00	0.00	0.00	-31.47	0.68	0.44
ORF8-A549-Nt	P35612	ADD2	3|0	3	1.50	2	0|0|12|10	0.00	0.00	0.00	0.00	0.00	-47.96	0.14	0.55
ORF8-A549-Nt	O00571	DDX3X	25|24	49	24.50	2	0|0|57|60	0.00	0.00	0.00	0.00	0.00	-184.11	0.42	0.55
ORF8-A549-Nt	O15523	DDX3Y	19|22	41	20.50	2	0|0|49|52	0.00	0.00	0.00	0.00	0.00	-162.95	0.41	0.55
ORF8-A549-Nt	Q04637	EIF4G1	32|30	62	31.00	2	0|0|76|82	0.00	0.00	0.00	0.00	0.00	-254.03	0.39	0.55
ORF8-A549-Nt	O43432	EIF4G3	5|0	5	2.50	2	0|0|21|19	0.00	0.00	0.00	0.00	0.00	-88.17	0.12	0.55
ORF8-A549-Nt	O15084	ANKRD28	8|12	20	10.00	2	0|0|31|35	0.00	0.00	0.00	0.00	0.00	-117.72	0.30	0.55
ORF8-A549-Nt	Q13813	SPTAN1	37|24	61	30.50	2	0|0|85|77	0.00	0.00	0.00	0.00	0.00	-277.44	0.38	0.55
ORF8-A549-Nt	Q14677	CLINT1	27|23	50	25.00	2	0|0|45|45	0.00	0.00	0.00	0.00	0.00	-131.77	0.56	0.53
ORF8-A549-Nt	Q16555	DPYSL2	10|7	17	8.50	2	0|0|44|36	0.00	0.00	0.00	0.00	0.00	-150.62	0.21	0.55
ORF8-A549-Nt	Q86W92	PPFIBP1	6|4	10	5.00	2	0|0|11|11	0.00	0.00	0.00	0.00	0.00	-35.91	0.45	0.45
ORF8-A549-Nt	P62195	PSMC5	24|23	47	23.50	2	0|0|41|38	0.00	0.00	0.00	0.00	0.00	-109.95	0.59	0.52
ORF8-A549-Nt	P62191	PSMC1	7|7	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.05	70.00	0.00
ORF8-A549-Nt	Q16719	KYNU	11|10	21	10.50	2	0|0|11|9	0.00	0.00	0.00	0.00	0.00	-21.29	1.05	0.41
ORF8-A549-Nt	O43491	EPB41L2	9|5	14	7.00	2	0|0|22|18	0.00	0.00	0.00	0.00	0.00	-70.93	0.35	0.55
ORF8-A549-Nt	Q96L93	KIF16B	31|29	60	30.00	2	0|0|34|41	0.00	0.00	0.00	0.00	0.00	-91.56	0.80	0.51
ORF8-A549-Nt	Q8NC67	NETO2	27|28	55	27.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	41.94	275.00	0.00
ORF8-A549-Nt	Q06830	PRDX1	15|13	28	14.00	2	5|4|17|15	0.00	0.00	0.00	0.00	0.00	-38.29	0.88	0.46
ORF8-A549-Nt	Q9NW15	ANO10	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF8-A549-Nt	O75122	CLASP2	2|2	4	2.00	2	0|0|22|15	0.00	0.00	0.00	0.00	0.00	-73.48	0.11	0.55
ORF8-A549-Nt	O43865	AHCYL1	4|6	10	5.00	2	0|0|11|11	0.00	0.00	0.00	0.00	0.00	-35.91	0.45	0.45
ORF8-A549-Nt	O43399	TPD52L2	2|2	4	2.00	2	0|0|10|8	0.00	0.00	0.00	0.00	0.00	-32.54	0.22	0.55
ORF8-A549-Nt	Q9Y4E8	USP15	4|0	4	2.00	2	0|0|35|30	0.00	0.00	0.00	0.00	0.00	-144.15	0.06	0.55
ORF8-A549-Nt	P61313	RPL15	12|16	28	14.00	2	5|2|5|6	0.47	0.89	0.47	0.88	0.47	-3.02	2.55	0.17
ORF8-A549-Nt	Q96RT1	ERBIN	38|33	71	35.50	2	0|0|65|69	0.00	0.00	0.00	0.00	0.00	-198.57	0.53	0.54
ORF8-A549-Nt	P78312	FAM193A	4|4	8	4.00	2	0|0|9|7	0.00	0.00	0.00	0.00	0.00	-23.83	0.50	0.55
ORF8-A549-Nt	Q14678	KANK1	30|23	53	26.50	2	0|0|70|67	0.00	0.00	0.00	0.00	0.00	-227.66	0.39	0.55
ORF8-A549-Nt	Q9H4G0	EPB41L1	16|16	32	16.00	2	0|0|35|29	0.00	0.00	0.00	0.00	0.00	-94.49	0.50	0.55
ORF8-A549-Nt	Q9Y6M7	SLC4A7	13|13	26	13.00	2	0|0|8|4	0.03	0.03	0.03	0.03	0.03	-3.54	2.17	0.23
ORF8-A549-Nt	O00203	AP3B1	11|7	18	9.00	2	0|0|31|25	0.00	0.00	0.00	0.00	0.00	-99.34	0.32	0.55
ORF8-A549-Nt	P08238	HSP90AB1	36|30	66	33.00	2	7|0|41|38	0.00	0.00	0.00	0.00	0.00	-97.07	0.84	0.51
ORF8-A549-Nt	P07900	HSP90AA1	25|22	47	23.50	2	5|2|32|26	0.00	0.00	0.00	0.00	0.00	-71.28	0.81	0.50
ORF8-A549-Nt	P14625	HSP90B1	4|0	4	2.00	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.97	20.00	0.05
ORF8-A549-Nt	Q96N67	DOCK7	27|18	45	22.50	2	0|0|44|42	0.00	0.00	0.00	0.00	0.00	-134.55	0.52	0.53
ORF8-A549-Nt	Q14839	CHD4	7|9	16	8.00	2	0|0|47|44	0.00	0.00	0.00	0.00	0.00	-174.46	0.18	0.55
ORF8-A549-Nt	P52943	CRIP2	4|2	6	3.00	2	0|0|4|3	0.00	0.00	0.00	0.00	0.00	-10.19	0.86	0.29
ORF8-A549-Nt	P33240	CSTF2	10|9	19	9.50	2	0|0|35|34	0.00	0.00	0.00	0.00	0.00	-121.40	0.28	0.55
ORF8-A549-Nt	P68104	EEF1A1	32|33	65	32.50	2	11|6|36|31	0.00	0.00	0.00	0.00	0.00	-71.70	0.97	0.50
ORF8-A549-Nt	P60842	EIF4A1	7|4	11	5.50	2	0|0|3|3	0.12	0.23	0.12	0.24	0.12	-5.24	1.83	0.21
ORF8-A549-Nt	P06733	ENO1	11|9	20	10.00	2	3|0|4|4	0.40	0.66	0.43	0.70	0.43	-1.68	2.50	0.18
ORF8-A549-Nt	Q09666	AHNAK	737|721	1458	729.00	2	0|2|1037|1123	0.00	0.00	0.00	0.00	0.00	-inf	0.68	0.55
ORF8-A549-Nt	P15121	AKR1B1	6|7	13	6.50	2	4|0|2|0	0.15	0.23	0.15	0.23	0.15	-2.51	2.17	0.20
ORF8-A549-Nt	P48444	ARCN1	5|4	9	4.50	2	0|0|10|11	0.00	0.00	0.00	0.00	0.00	-33.88	0.43	0.55
ORF8-A549-Nt	P16615	ATP2A2	31|32	63	31.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	47.80	315.00	0.00
ORF8-A549-Nt	Q03135	CAV1	7|4	11	5.50	2	0|0|3|7	0.00	0.00	0.00	0.00	0.00	-12.02	1.10	0.30
ORF8-A549-Nt	P40227	CCT6A	21|16	37	18.50	2	0|0|30|32	0.00	0.00	0.00	0.00	0.00	-90.40	0.60	0.51
ORF8-A549-Nt	P00167	CYB5A	4|5	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	45.00	0.00
ORF8-A549-Nt	P04406	GAPDH	31|32	63	31.50	2	28|12|26|25	0.00	0.00	0.00	0.00	0.00	-50.66	1.17	0.48
ORF8-A549-Nt	P09651	HNRNPA1	18|23	41	20.50	2	0|0|40|44	0.00	0.00	0.00	0.00	0.00	-130.23	0.49	0.53
ORF8-A549-Nt	P61604	HSPE1	7|8	15	7.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.13	75.00	0.00
ORF8-A549-Nt	P05556	ITGB1	66|63	129	64.50	2	0|0|14|21	1.00	1.00	1.00	1.00	1.00	17.63	3.69	0.00
ORF8-A549-Nt	Q14573	ITPR3	8|10	18	9.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.69	90.00	0.00
ORF8-A549-Nt	P17275	JUNB	4|6	10	5.00	2	0|0|20|19	0.00	0.00	0.00	0.00	0.00	-71.60	0.26	0.55
ORF8-A549-Nt	Q92973	TNPO1	20|18	38	19.00	2	0|0|49|47	0.00	0.00	0.00	0.00	0.00	-155.03	0.40	0.55
ORF8-A549-Nt	P27816	MAP4	130|126	256	128.00	2	0|0|430|363	0.00	0.00	0.00	0.00	0.00	-inf	0.32	0.55
ORF8-A549-Nt	P46013	MKI67	53|45	98	49.00	2	0|0|118|111	0.00	0.00	0.00	0.00	0.00	-364.78	0.43	0.55
ORF8-A549-Nt	P35579	MYH9	84|77	161	80.50	2	0|0|167|165	0.00	0.00	0.00	0.00	0.00	-501.86	0.48	0.55
ORF8-A549-Nt	P06748	NPM1	10|3	13	6.50	2	0|0|18|11	0.00	0.00	0.00	0.00	0.00	-52.93	0.45	0.46
ORF8-A549-Nt	P11940	PABPC1	6|4	10	5.00	2	0|0|17|21	0.00	0.00	0.00	0.00	0.00	-69.43	0.26	0.55
ORF8-A549-Nt	Q13177	PAK2	21|18	39	19.50	2	0|0|50|51	0.00	0.00	0.00	0.00	0.00	-165.30	0.39	0.55
ORF8-A549-Nt	O00443	PIK3C2A	35|33	68	34.00	2	0|0|44|26	0.00	0.00	0.00	0.00	0.00	-75.35	0.97	0.50
ORF8-A549-Nt	P14618	PKM	75|86	161	80.50	2	28|12|63|57	0.00	0.00	0.00	0.00	0.00	-103.53	1.34	0.51
ORF8-A549-Nt	Q16512	PKN1	16|18	34	17.00	2	0|0|38|35	0.00	0.00	0.00	0.00	0.00	-112.63	0.47	0.55
ORF8-A549-Nt	Q16513	PKN2	3|0	3	1.50	2	0|0|10|7	0.00	0.00	0.00	0.00	0.00	-36.86	0.18	0.55
ORF8-A549-Nt	P28288	ABCD3	9|10	19	9.50	2	0|0|4|5	0.06	0.10	0.06	0.09	0.06	-3.61	2.11	0.22
ORF8-A549-Nt	Q16576	RBBP7	5|3	8	4.00	2	0|0|5|8	0.00	0.00	0.00	0.00	0.00	-19.92	0.62	0.39
ORF8-A549-Nt	Q13596	SNX1	11|12	23	11.50	2	0|0|25|20	0.00	0.00	0.00	0.00	0.00	-67.01	0.51	0.50
ORF8-A549-Nt	O60749	SNX2	4|4	8	4.00	2	0|0|6|5	0.00	0.00	0.00	0.00	0.00	-14.28	0.73	0.37
ORF8-A549-Nt	P35610	SOAT1	5|2	7	3.50	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.65	35.00	0.00
ORF8-A549-Nt	Q01082	SPTBN1	6|3	9	4.50	2	0|0|22|14	0.00	0.00	0.00	0.00	0.00	-67.94	0.25	0.55
ORF8-A549-Nt	P61011	SRP54	30|32	62	31.00	2	0|0|44|48	0.00	0.00	0.00	0.00	0.00	-122.01	0.67	0.53
ORF8-A549-Nt	P08240	SRPRA	46|52	98	49.00	2	0|0|11|10	1.00	1.00	1.00	1.00	1.00	21.90	4.67	0.00
ORF8-A549-Nt	Q07157	TJP1	83|80	163	81.50	2	0|0|152|147	0.00	0.00	0.00	0.00	0.00	-429.63	0.55	0.55
ORF8-A549-Nt	Q9UDY2	TJP2	4|0	4	2.00	2	0|0|3|0	0.25	0.49	0.23	0.46	0.25	-6.01	1.33	0.19
ORF8-A549-Nt	Q01650	SLC7A5	7|6	13	6.50	2	0|0|7|8	0.00	0.00	0.00	0.00	0.00	-18.40	0.87	0.39
ORF8-A549-Nt	Q92804	TAF15	4|0	4	2.00	2	0|0|11|12	0.00	0.00	0.00	0.00	0.00	-50.21	0.17	0.55
ORF8-A549-Nt	P37802	TAGLN2	44|49	93	46.50	2	0|0|88|82	0.00	0.00	0.00	0.00	0.00	-247.43	0.55	0.54
ORF8-A549-Nt	O94763	URI1	3|7	10	5.00	2	0|0|6|13	0.00	0.00	0.00	0.00	0.00	-31.77	0.53	0.43
ORF8-A549-Nt	O15056	SYNJ2	38|39	77	38.50	2	0|0|88|86	0.00	0.00	0.00	0.00	0.00	-268.48	0.44	0.55
ORF8-A549-Nt	Q13501	SQSTM1	40|40	80	40.00	2	0|0|21|22	0.00	0.00	0.00	0.00	0.00	-19.46	1.86	0.40
ORF8-A549-Nt	Q99650	OSMR	7|8	15	7.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.00	75.00	0.00
ORF8-A549-Nt	P27105	STOM	5|3	8	4.00	2	0|0|0|2	0.71	0.86	0.71	0.86	0.71	0.27	4.00	0.01
ORF8-A549-Nt	Q99439	CNN2	3|3	6	3.00	2	0|0|18|15	0.00	0.00	0.00	0.00	0.00	-61.68	0.18	0.55
ORF8-A549-Nt	P17844	DDX5	13|15	28	14.00	2	0|0|34|40	0.00	0.00	0.00	0.00	0.00	-121.62	0.38	0.55
ORF8-A549-Nt	P15924	DSP	27|28	55	27.50	2	21|3|10|9	0.00	0.00	0.00	0.00	0.00	-17.80	1.77	0.39
ORF8-A549-Nt	O14641	DVL2	29|25	54	27.00	2	0|0|39|31	0.00	0.00	0.00	0.00	0.00	-89.00	0.77	0.51
ORF8-A549-Nt	Q92997	DVL3	10|7	17	8.50	2	0|0|20|13	0.00	0.00	0.00	0.00	0.00	-51.45	0.52	0.48
ORF8-A549-Nt	O95573	ACSL3	9|8	17	8.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.60	85.00	0.00
ORF8-A549-Nt	P33176	KIF5B	6|4	10	5.00	2	0|0|25|23	0.00	0.00	0.00	0.00	0.00	-90.89	0.21	0.55
ORF8-A549-Nt	P62316	SNRPD2	7|5	12	6.00	2	0|0|22|23	0.00	0.00	0.00	0.00	0.00	-81.52	0.27	0.55
ORF8-A549-Nt	O95793	STAU1	11|10	21	10.50	2	0|0|19|18	0.00	0.00	0.00	0.00	0.00	-52.18	0.57	0.48
ORF8-A549-Nt	Q9NR30	DDX21	7|9	16	8.00	2	0|0|4|5	0.01	0.03	0.01	0.02	0.01	-6.38	1.78	0.24
ORF8-A549-Nt	O95292	VAPB	12|13	25	12.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.91	125.00	0.00
ORF8-A549-Nt	Q92797	SYMPK	35|43	78	39.00	2	0|0|118|108	0.00	0.00	0.00	0.00	0.00	-383.10	0.35	0.55
ORF8-A549-Nt	Q00610	CLTC	22|15	37	18.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	24.53	185.00	0.00
ORF8-A549-Nt	O43707	ACTN4	13|0	13	6.50	2	0|0|24|18	0.00	0.00	0.00	0.00	0.00	-92.64	0.31	0.49
ORF8-A549-Nt	Q12965	MYO1E	6|6	12	6.00	2	0|0|23|19	0.00	0.00	0.00	0.00	0.00	-72.44	0.29	0.55
ORF8-A549-Nt	P07737	PFN1	10|9	19	9.50	2	7|0|8|5	0.00	0.00	0.00	0.00	0.00	-14.00	1.27	0.36
ORF8-A549-Nt	P00533	EGFR	23|20	43	21.50	2	0|0|21|16	0.00	0.00	0.00	0.00	0.00	-36.21	1.16	0.45
ORF8-A549-Nt	Q14247	CTTN	41|37	78	39.00	2	0|0|82|82	0.00	0.00	0.00	0.00	0.00	-250.35	0.48	0.55
ORF8-A549-Nt	P16403	H1-2	11|9	20	10.00	2	10|6|2|0	0.00	0.00	0.00	0.00	0.00	-15.75	1.25	0.36
ORF8-A549-Nt	Q00341	HDLBP	16|11	27	13.50	2	0|0|56|57	0.00	0.00	0.00	0.00	0.00	-209.49	0.24	0.55
